timestamp,freq_kHz,callsign,raw_line
2025-11-30 09:36:58Z,7030.6,7030.6,DX de K9IMM-#:    7030.6  N2MM           CW    31 dB  28 WPM  CQ      0936Z
2025-11-30 09:36:58Z,7014.9,7014.9,DX de SM7IUN-#:   7014.9  DR3W           CW    21 dB  29 WPM  CQ      0936Z
2025-11-30 09:36:58Z,7007.8,7007.8,DX de SM7IUN-#:   7007.8  LZ9W           CW    16 dB  28 WPM  CQ      0936Z
2025-11-30 09:36:58Z,7052.2,7052.2,DX de N2CR-#:     7052.2  KH6LC          CW     9 dB  25 WPM  CQ      0936Z
2025-11-30 09:36:58Z,7015.6,7015.6,DX de N2CR-#:     7015.6  ZF1A           CW    12 dB  32 WPM  CQ      0936Z
2025-11-30 09:36:58Z,7007.8,7007.8,DX de HA8TKS-#:   7007.8  LZ9W           CW    15 dB  29 WPM  CQ      0936Z
2025-11-30 09:36:58Z,7030.6,7030.6,DX de KW7MM-3-#:   7030.6  N2MM           CW    28 dB  28 WPM  CQ      0936Z
2025-11-30 09:36:58Z,7015.6,7015.6,DX de KW7MM-3-#:   7015.6  ZF1A           CW    40 dB  31 WPM  CQ      0936Z
2025-11-30 09:36:58Z,7021.4,7021.4,DX de KW7MM-3-#:   7021.4  KB4DX          CW    42 dB  33 WPM  CQ      0936Z
2025-11-30 09:36:58Z,7010.0,7010.0,DX de BG4GOV-#:   7010.0  K6RC           CW    18 dB  29 WPM  CQ      0936Z
2025-11-30 09:36:58Z,7014.9,7014.9,DX de DK9IP-1-#:   7014.9  DR3W           CW     7 dB  29 WPM  CQ      0936Z
2025-11-30 09:36:58Z,7030.6,7030.6,DX de N9CO-#:     7030.6  N2MM           CW    37 dB  28 WPM  CQ      0936Z
2025-11-30 09:36:58Z,7014.9,7014.9,DX de DF7GB-#:    7014.9  DR3W           CW    18 dB  29 WPM  CQ      0936Z
2025-11-30 09:36:58Z,7030.8,7030.8,DX de F4BPO-#:    7030.8  SE6K           CW    21 dB  24 WPM  CQ      0936Z
2025-11-30 09:36:58Z,7008.0,7008.0,DX de W8WTS-#:    7008.0  N6RO           CW    22 dB  27 WPM  CQ      0936Z
2025-11-30 09:36:58Z,7018.6,7018.6,DX de KM3T-5-#:   7018.6  K3LR           CW    21 dB  27 WPM  CQ      0936Z
2025-11-30 09:36:58Z,7021.4,7021.4,DX de KM3T-5-#:   7021.4  KB4DX          CW    37 dB  32 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7030.6,7030.6,DX de NT6Q-#:     7030.6  N2MM           CW    27 dB  27 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7021.3,7021.3,DX de NT6Q-#:     7021.3  KB4DX          CW    37 dB  34 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7021.8,7021.8,DX de DK9IP-#:    7021.8  SP4TKR         CW    12 dB  30 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7030.8,7030.8,DX de DK9IP-#:    7030.8  SE6K           CW    16 dB  24 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7030.6,7030.6,DX de WV4P-#:     7030.6  N2MM           CW    42 dB  28 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7015.0,7015.0,DX de ON7KEC-#:   7015.0  DR3W           CW    25 dB  29 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7006.9,7006.9,DX de ON7KEC-#:   7006.9  KC1XX          CW    17 dB  29 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7008.0,7008.0,DX de WS3W-#:     7008.0  N6RO           CW    13 dB  27 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7007.4,7007.4,DX de WS3W-#:     7007.4  W7VJ           CW    12 dB  28 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7018.2,7018.2,DX de TK0C-7-#:   7018.2  II2T           CW    32 dB  30 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7026.1,7026.1,DX de F6IIT-#:    7026.1  TM2AT          CW     8 dB  26 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7007.8,7007.8,DX de F6IIT-#:    7007.8  LZ9W           CW    19 dB  28 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7017.7,7017.7,DX de F6IIT-#:    7017.7  W3LPL          CW    33 dB  28 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7010.3,7010.3,DX de DF2CK-#:    7010.3  F6KOP          CW    33 dB  28 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7014.9,7014.9,DX de DF2CK-#:    7014.9  DR3W           CW    19 dB  29 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7006.3,7006.3,DX de EA2RCF-4-#:   7006.3  K3WW           CW     9 dB  27 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7028.2,7028.2,DX de EA2RCF-4-#:   7028.2  M6T            CW    20 dB  36 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7008.0,7008.0,DX de W3DAN-#:    7008.0  N6RO           CW    34 dB  27 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7058.1,7058.1,DX de W3DAN-#:    7058.1  PJ2T           CW    32 dB  31 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7030.6,7030.6,DX de DL8LAS-#:   7030.6  N2MM           CW     7 dB  27 WPM  CQ      0936Z
2025-11-30 09:36:59Z,7014.9,7014.9,DX de DL8LAS-#:   7014.9  DR3W           CW    33 dB  29 WPM  CQ      0936Z
